Bird ID,Date,Fate,Site,,From Nov1-Feb29
221009,1/30/2023,Alive,TTRS,,
221009,2/1/2023,Alive,TTRS,,
221009,2/3/2023,Alive,TTRS,,
221009,2/4/2023,Alive,TTRS,,
221009,2/6/2023,Alive,TTRS,,
221009,2/7/2023,Alive,TTRS,,
221009,2/9/2023,Alive,TTRS,,
221009,2/13/2023,Alive,TTRS,,
221009,2/15/2023,Alive,TTRS,,
221009,2/21/2023,Alive,TTRS,,
221009,2/24/2023,Alive,TTRS,,
221009,2/28/2023,Alive,TTRS,,
221013,11/9/2022,Alive,TTRS,,
221013,11/17/2022,Alive,TTRS,,
221013,11/22/2022,Alive,TTRS,,
221013,11/22/2022,Alive,TTRS,,
221013,11/29/2022,Alive,TTRS,,
221013,11/29/2022,Alive,TTRS,,
221013,12/1/2022,Alive,TTRS,,
221013,12/5/2022,Alive,TTRS,,
221013,12/8/2022,Alive,TTRS,,
221013,12/9/2022,Alive,TTRS,,
221013,12/12/2022,Alive,TTRS,,
221013,12/19/2022,Alive,TTRS,,
221013,1/3/2023,Alive,TTRS,,
221013,1/12/2023,Alive,TTRS,,
221013,1/14/2023,Alive,TTRS,,
221013,1/19/2023,Alive,TTRS,,
221013,1/23/2023,Alive,TTRS,,
221013,1/26/2023,Alive,TTRS,,
221013,1/27/2023,Alive,TTRS,,
221013,1/30/2023,Alive,TTRS,,
221013,2/1/2023,Alive,TTRS,,
221013,2/3/2023,Alive,TTRS,,
221013,2/4/2023,Alive,TTRS,,
221013,2/6/2023,Alive,TTRS,,
221013,2/7/2023,Alive,TTRS,,
221013,2/9/2023,Alive,TTRS,,
221013,2/13/2023,Alive,TTRS,,
221013,2/15/2023,Alive,TTRS,,
221013,2/21/2023,Alive,TTRS,,
221013,2/24/2023,Alive,TTRS,,
221013,2/28/2023,Alive,TTRS,,
221015,11/9/2022,Alive,TTRS,,
221015,11/17/2022,Alive,TTRS,,
221015,12/1/2022,Alive,TTRS,,
221015,12/5/2022,Alive,TTRS,,
221015,12/8/2022,Alive,TTRS,,
221015,12/8/2022,Alive,TTRS,,
221015,12/12/2022,Alive,TTRS,,
221015,12/19/2022,Alive,TTRS,,
221015,1/12/2023,Alive,TTRS,,
221015,1/19/2023,Alive,TTRS,,
221015,1/26/2023,Alive,TTRS,,
221015,1/27/2023,Alive,TTRS,,
221015,1/30/2023,Alive,TTRS,,
221015,2/1/2023,Alive,TTRS,,
221015,2/3/2023,Alive,TTRS,,
221015,2/4/2023,Alive,TTRS,,
221015,2/6/2023,Alive,TTRS,,
221015,2/7/2023,Alive,TTRS,,
221015,2/13/2023,Alive,TTRS,,
221015,2/15/2023,Alive,TTRS,,
221015,2/21/2023,Alive,TTRS,,
221015,2/24/2023,Alive,TTRS,,
221015,2/28/2023,Alive,TTRS,,
221017,1/5/2023,Alive,TTRS,,
221017,1/12/2023,Alive,TTRS,,
221017,1/20/2023,Alive,TTRS,,
221017,1/23/2023,Alive,TTRS,,
221017,1/23/2023,Alive,TTRS,,
221017,1/23/2023,Alive,TTRS,,
221017,1/26/2023,Alive,TTRS,,
221017,1/28/2023,Alive,TTRS,,
221017,1/30/2023,Alive,TTRS,,
221017,2/1/2023,Alive,TTRS,,
221017,2/2/2023,Alive,TTRS,,
221017,2/6/2023,Alive,TTRS,,
221017,2/7/2023,Alive,TTRS,,
221017,2/10/2023,Alive,TTRS,,
221017,2/13/2023,Alive,TTRS,,
221017,2/15/2023,Alive,TTRS,,
221017,2/20/2023,Alive,TTRS,,
221017,2/24/2023,Alive,TTRS,,
221017,2/28/2023,Alive,TTRS,,
221018,11/9/2022,Alive,TTRS,,
221018,11/17/2022,Alive,TTRS,,
221018,11/22/2022,Alive,TTRS,,
221018,11/29/2022,Alive,TTRS,,
221018,12/1/2022,Alive,TTRS,,
221018,12/5/2022,Alive,TTRS,,
221018,12/8/2022,Alive,TTRS,,
221018,12/8/2022,Alive,TTRS,,
221018,12/9/2022,Alive,TTRS,,
221018,12/12/2022,Alive,TTRS,,
221018,12/19/2022,Alive,TTRS,,
221018,1/8/2023,Alive,TTRS,,
221018,1/9/2023,Alive,TTRS,,
221018,1/10/2023,Alive,TTRS,,
221018,1/11/2023,Alive,TTRS,,
221018,1/12/2023,Alive,TTRS,,
221018,1/19/2023,Alive,TTRS,,
221018,1/23/2023,Alive,TTRS,,
221018,1/26/2023,Alive,TTRS,,
221018,1/28/2023,Alive,TTRS,,
221018,1/30/2023,Alive,TTRS,,
221018,2/1/2023,Alive,TTRS,,
221018,2/3/2023,Alive,TTRS,,
221018,2/6/2023,Alive,TTRS,,
221018,2/7/2023,Alive,TTRS,,
221018,2/10/2023,Alive,TTRS,,
221018,2/13/2023,Alive,TTRS,,
221018,2/16/2023,Dead,TTRS,,
221019,11/9/2022,Alive,TTRS,,
221019,11/17/2022,Alive,TTRS,,
221019,11/22/2022,Alive,TTRS,,
221019,11/29/2022,Alive,TTRS,,
221019,12/1/2022,Alive,TTRS,,
221019,12/5/2022,Alive,TTRS,,
221019,12/8/2022,Alive,TTRS,,
221019,12/8/2022,Alive,TTRS,,
221019,12/9/2022,Alive,TTRS,,
221019,12/12/2022,Alive,TTRS,,
221019,12/14/2022,Alive,TTRS,,
221019,12/19/2022,Alive,TTRS,,
221019,1/12/2023,Alive,TTRS,,
221019,1/12/2023,Alive,TTRS,,
221019,1/19/2023,Alive,TTRS,,
221019,1/23/2023,Alive,TTRS,,
221019,1/26/2023,Alive,TTRS,,
221019,1/28/2023,Alive,TTRS,,
221019,1/30/2023,Alive,TTRS,,
221019,2/1/2023,Alive,TTRS,,
221019,2/3/2023,Alive,TTRS,,
221019,2/6/2023,Alive,TTRS,,
221019,2/7/2023,Alive,TTRS,,
221019,2/10/2023,Alive,TTRS,,
221019,2/13/2023,Alive,TTRS,,
221019,2/16/2023,Alive,TTRS,,
221019,2/20/2023,Alive,TTRS,,
221019,2/24/2023,Alive,TTRS,,
221019,2/27/2023,Alive,TTRS,,
221020,11/9/2022,Alive,TTRS,,
221020,11/17/2022,Alive,TTRS,,
221020,11/22/2022,Alive,TTRS,,
221020,11/29/2022,Alive,TTRS,,
221020,12/1/2022,Alive,TTRS,,
221020,12/5/2022,Alive,TTRS,,
221020,12/8/2022,Alive,TTRS,,
221020,12/8/2022,Alive,TTRS,,
221020,12/9/2022,Alive,TTRS,,
221020,12/12/2022,Alive,TTRS,,
221020,12/19/2022,Alive,TTRS,,
221020,1/8/2023,Alive,TTRS,,
221020,1/9/2023,Alive,TTRS,,
221020,1/10/2023,Alive,TTRS,,
221020,1/11/2023,Alive,TTRS,,
221020,1/12/2023,Alive,TTRS,,
221020,1/14/2023,Alive,TTRS,,
221020,1/15/2023,Alive,TTRS,,
221020,1/19/2023,Alive,TTRS,,
221020,1/23/2023,Alive,TTRS,,
221020,1/26/2023,Alive,TTRS,,
221020,1/28/2023,Alive,TTRS,,
221020,1/30/2023,Alive,TTRS,,
221020,2/1/2023,Alive,TTRS,,
221020,2/3/2023,Alive,TTRS,,
221020,2/6/2023,Alive,TTRS,,
221020,2/7/2023,Alive,TTRS,,
221020,2/10/2023,Alive,TTRS,,
221020,2/13/2023,Alive,TTRS,,
221020,2/16/2023,Alive,TTRS,,
221020,2/20/2023,Alive,TTRS,,
221020,2/24/2023,Alive,TTRS,,
221020,2/27/2023,Alive,TTRS,,
221021,11/9/2022,Alive,TTRS,,
221021,11/17/2022,Alive,TTRS,,
221021,11/22/2022,Alive,TTRS,,
221021,11/29/2022,Alive,TTRS,,
221021,12/1/2022,Alive,TTRS,,
221021,12/5/2022,Alive,TTRS,,
221021,12/8/2022,Alive,TTRS,,
221021,12/8/2022,Alive,TTRS,,
221021,12/9/2022,Alive,TTRS,,
221021,12/12/2022,Alive,TTRS,,
221021,12/19/2022,Alive,TTRS,,
221021,1/8/2023,Alive,TTRS,,
221021,1/9/2023,Alive,TTRS,,
221021,1/10/2023,Alive,TTRS,,
221021,1/12/2023,Alive,TTRS,,
221021,1/19/2023,Alive,TTRS,,
221021,1/23/2023,Alive,TTRS,,
221021,1/26/2023,Alive,TTRS,,
221021,1/28/2023,Alive,TTRS,,
221021,1/30/2023,Alive,TTRS,,
221021,2/1/2023,Alive,TTRS,,
221021,2/3/2023,Alive,TTRS,,
221021,2/6/2023,Alive,TTRS,,
221021,2/7/2023,Alive,TTRS,,
221021,2/10/2023,Alive,TTRS,,
221021,2/13/2023,Alive,TTRS,,
221021,2/16/2023,Alive,TTRS,,
221021,2/20/2023,Alive,TTRS,,
221021,2/24/2023,Alive,TTRS,,
221021,2/27/2023,Alive,TTRS,,
221025,11/10/2022,Alive,TTRS,,
221025,11/16/2022,Alive,TTRS,,
221025,11/22/2022,Alive,TTRS,,
221025,11/29/2022,Alive,TTRS,,
221025,12/1/2022,Alive,TTRS,,
221025,12/5/2022,Alive,TTRS,,
221025,12/8/2022,Alive,TTRS,,
221025,12/8/2022,Alive,TTRS,,
221025,12/9/2022,Alive,TTRS,,
221025,12/12/2022,Alive,TTRS,,
221025,12/19/2022,Alive,TTRS,,
221025,1/12/2023,Alive,TTRS,,
221025,1/20/2023,Alive,TTRS,,
221025,1/23/2023,Alive,TTRS,,
221025,1/26/2023,Alive,TTRS,,
221025,1/28/2023,Alive,TTRS,,
221025,1/31/2023,Dead,TTRS,,
221028,11/10/2022,Alive,TTRS,,
221028,11/16/2022,Alive,TTRS,,
221028,11/22/2022,Alive,TTRS,,
221028,11/29/2022,Alive,TTRS,,
221028,12/1/2022,Alive,TTRS,,
221028,12/5/2022,Alive,TTRS,,
221028,12/8/2022,Alive,TTRS,,
221028,12/8/2022,Alive,TTRS,,
221028,12/9/2022,Alive,TTRS,,
221028,12/12/2022,Alive,TTRS,,
221028,12/19/2022,Alive,TTRS,,
221028,1/12/2023,Alive,TTRS,,
221028,1/20/2023,Alive,TTRS,,
221028,1/23/2023,Alive,TTRS,,
221028,1/26/2023,Alive,TTRS,,
221028,1/28/2023,Alive,TTRS,,
221028,1/31/2023,Alive,TTRS,,
221028,2/1/2023,Alive,TTRS,,
221028,2/2/2023,Alive,TTRS,,
221028,2/6/2023,Alive,TTRS,,
221028,2/7/2023,Alive,TTRS,,
221028,2/10/2023,Alive,TTRS,,
221028,2/13/2023,Alive,TTRS,,
221028,2/15/2023,Alive,TTRS,,
221028,2/20/2023,Alive,TTRS,,
221028,2/24/2023,Alive,TTRS,,
221028,2/27/2023,Alive,TTRS,,
221030,11/10/2022,Alive,TTRS,,
221030,11/17/2022,Alive,TTRS,,
221030,11/22/2022,Alive,TTRS,,
221030,11/29/2022,Alive,TTRS,,
221030,12/1/2022,Alive,TTRS,,
221030,12/5/2022,Alive,TTRS,,
221030,12/8/2022,Alive,TTRS,,
221030,12/8/2022,Alive,TTRS,,
221030,12/9/2022,Alive,TTRS,,
221030,12/12/2022,Alive,TTRS,,
221030,12/19/2022,Alive,TTRS,,
221030,1/12/2023,Alive,TTRS,,
221030,1/19/2023,Alive,TTRS,,
221030,1/23/2023,Alive,TTRS,,
221030,1/26/2023,Alive,TTRS,,
221030,1/28/2023,Alive,TTRS,,
221030,1/30/2023,Alive,TTRS,,
221030,2/1/2023,Alive,TTRS,,
221030,2/3/2023,Alive,TTRS,,
221030,2/6/2023,Alive,TTRS,,
221030,2/7/2023,Alive,TTRS,,
221030,2/10/2023,Alive,TTRS,,
221030,2/13/2023,Alive,TTRS,,
221030,2/16/2023,Alive,TTRS,,
221030,2/20/2023,Alive,TTRS,,
221030,2/24/2023,Alive,TTRS,,
221030,2/27/2023,Alive,TTRS,,
221203,11/7/2022,Alive,TTRS,,
221203,11/16/2022,Alive,TTRS,,
221203,11/21/2022,Alive,TTRS,,
221203,11/28/2022,Alive,TTRS,,
221203,11/30/2022,Alive,TTRS,,
221203,12/6/2022,Alive,TTRS,,
221203,12/9/2022,Alive,TTRS,,
221203,1/6/2023,Alive,TTRS,,
221203,1/7/2023,Alive,TTRS,,
221203,1/8/2023,Alive,TTRS,,
221203,1/10/2023,Alive,TTRS,,
221203,1/12/2023,Alive,TTRS,,
221203,1/24/2023,Alive,TTRS,,
221203,1/24/2023,Alive,TTRS,,
221203,1/26/2023,Alive,TTRS,,
221203,1/28/2023,Alive,TTRS,,
221203,1/31/2023,Alive,TTRS,,
221203,2/1/2023,Dead,TTRS,,
221204,11/7/2022,Alive,TTRS,,
221204,11/16/2022,Alive,TTRS,,
221204,11/21/2022,Alive,TTRS,,
221204,11/28/2022,Alive,TTRS,,
221204,11/30/2022,Alive,TTRS,,
221204,12/6/2022,Alive,TTRS,,
221204,12/9/2022,Alive,TTRS,,
221204,1/5/2023,Alive,TTRS,,
221204,1/24/2023,Alive,TTRS,,
221204,1/24/2023,Alive,TTRS,,
221204,1/26/2023,Alive,TTRS,,
221204,1/28/2023,Alive,TTRS,,
221204,1/31/2023,Alive,TTRS,,
221204,2/1/2023,Alive,TTRS,,
221204,2/2/2023,Alive,TTRS,,
221204,2/6/2023,Alive,TTRS,,
221204,2/7/2023,Alive,TTRS,,
221204,2/10/2023,Alive,TTRS,,
221204,2/13/2023,Alive,TTRS,,
221204,2/16/2023,Alive,TTRS,,
221204,2/20/2023,Alive,TTRS,,
221204,2/24/2023,Alive,TTRS,,
221204,2/27/2023,Alive,TTRS,,
221206,1/6/2023,Alive,TTRS,,
221206,1/12/2023,Alive,TTRS,,
221206,1/23/2023,Alive,TTRS,,
221206,1/26/2023,Alive,TTRS,,
221206,1/28/2023,Alive,TTRS,,
221206,1/31/2023,Alive,TTRS,,
221206,2/1/2023,Alive,TTRS,,
221206,2/2/2023,Alive,TTRS,,
221206,2/6/2023,Alive,TTRS,,
221206,2/7/2023,Alive,TTRS,,
221206,2/10/2023,Alive,TTRS,,
221206,2/13/2023,Alive,TTRS,,
221206,2/16/2023,Alive,TTRS,,
221206,2/20/2023,Alive,TTRS,,
221206,2/24/2023,Alive,TTRS,,
221206,2/27/2023,Alive,TTRS,,
221207,1/5/2023,Alive,TTRS,,
221207,1/23/2023,Alive,TTRS,,
221207,1/26/2023,Alive,TTRS,,
221207,1/28/2023,Alive,TTRS,,
221207,1/31/2023,Alive,TTRS,,
221207,2/1/2023,Alive,TTRS,,
221207,2/2/2023,Alive,TTRS,,
221207,2/6/2023,Alive,TTRS,,
221207,2/7/2023,Alive,TTRS,,
221207,2/10/2023,Alive,TTRS,,
221207,2/13/2023,Alive,TTRS,,
221207,2/16/2023,Alive,TTRS,,
221207,2/20/2023,Alive,TTRS,,
221207,2/24/2023,Alive,TTRS,,
221207,2/27/2023,Alive,TTRS,,
221209,1/5/2023,Alive,TTRS,,
221209,1/24/2023,Alive,TTRS,,
221209,1/24/2023,Alive,TTRS,,
221209,1/26/2023,Alive,TTRS,,
221209,1/28/2023,Alive,TTRS,,
221209,1/31/2023,Alive,TTRS,,
221209,2/1/2023,Alive,TTRS,,
221209,2/2/2023,Alive,TTRS,,
221209,2/6/2023,Alive,TTRS,,
221209,2/7/2023,Alive,TTRS,,
221209,2/10/2023,Alive,TTRS,,
221209,2/13/2023,Alive,TTRS,,
221209,2/16/2023,Alive,TTRS,,
221209,2/20/2023,Dead,TTRS,,
221221,11/8/2022,Alive,TTRS,,
221221,11/16/2022,Alive,TTRS,,
221221,11/28/2022,Alive,TTRS,,
221221,11/30/2022,Alive,TTRS,,
221221,12/6/2022,Alive,TTRS,,
221221,12/9/2022,Alive,TTRS,,
221221,1/5/2023,Alive,TTRS,,
221221,1/14/2023,Alive,TTRS,,
221221,1/24/2023,Alive,TTRS,,
221221,1/26/2023,Alive,TTRS,,
221221,1/27/2023,Alive,TTRS,,
221221,1/30/2023,Alive,TTRS,,
221221,2/2/2023,Alive,TTRS,,
221221,2/6/2023,Alive,TTRS,,
221221,2/13/2023,Alive,TTRS,,
221221,2/16/2023,Alive,TTRS,,
221221,2/21/2023,Alive,TTRS,,
221223,1/5/2023,Alive,TTRS,,
221223,1/14/2023,Alive,TTRS,,
221223,1/24/2023,Alive,TTRS,,
221223,1/26/2023,Alive,TTRS,,
221223,1/27/2023,Alive,TTRS,,
221223,1/30/2023,Alive,TTRS,,
221223,2/2/2023,Alive,TTRS,,
221223,2/6/2023,Alive,TTRS,,
221223,2/13/2023,Alive,TTRS,,
221223,2/16/2023,Alive,TTRS,,
221223,2/21/2023,Alive,TTRS,,
221224,11/8/2022,Alive,TTRS,,
221224,11/16/2022,Alive,TTRS,,
221224,11/28/2022,Alive,TTRS,,
221224,11/30/2022,Alive,TTRS,,
221224,12/6/2022,Alive,TTRS,,
221224,12/9/2022,Alive,TTRS,,
221224,1/14/2023,Alive,TTRS,,
221224,1/24/2023,Alive,TTRS,,
221224,1/26/2023,Alive,TTRS,,
221224,1/27/2023,Alive,TTRS,,
221224,1/30/2023,Alive,TTRS,,
221224,2/2/2023,Alive,TTRS,,
221224,2/6/2023,Alive,TTRS,,
221224,2/13/2023,Alive,TTRS,,
221224,2/16/2023,Alive,TTRS,,
221224,2/21/2023,Alive,TTRS,,
221225,11/8/2022,Alive,TTRS,,
221225,11/16/2022,Alive,TTRS,,
221225,11/28/2022,Alive,TTRS,,
221225,11/30/2022,Alive,TTRS,,
221225,12/6/2022,Alive,TTRS,,
221225,12/9/2022,Alive,TTRS,,
221225,1/6/2023,Alive,TTRS,,
221225,1/14/2023,Alive,TTRS,,
221225,1/24/2023,Alive,TTRS,,
221225,1/26/2023,Alive,TTRS,,
221225,1/27/2023,Alive,TTRS,,
221225,1/30/2023,Alive,TTRS,,
221225,2/2/2023,Alive,TTRS,,
221225,2/6/2023,Alive,TTRS,,
221225,2/13/2023,Alive,TTRS,,
221225,2/16/2023,Alive,TTRS,,
221225,2/21/2023,Alive,TTRS,,
221228,11/28/2022,Alive,TTRS,,
221228,11/30/2022,Alive,TTRS,,
221228,12/6/2022,Alive,TTRS,,
221228,12/9/2022,Alive,TTRS,,
221228,1/23/2023,Alive,TTRS,,
221228,1/24/2023,Alive,TTRS,,
221228,1/24/2023,Alive,TTRS,,
221228,1/26/2023,Alive,TTRS,,
221228,1/30/2023,Alive,TTRS,,
221228,2/3/2023,Alive,TTRS,,
221228,2/6/2023,Alive,TTRS,,
221228,2/13/2023,Alive,TTRS,,
221228,2/16/2023,Alive,TTRS,,
221228,2/21/2023,Alive,TTRS,,
221231,11/8/2022,Alive,TTRS,,
221231,11/16/2022,Alive,TTRS,,
221231,12/6/2022,Alive,TTRS,,
221231,12/9/2022,Alive,TTRS,,
221231,1/5/2023,Alive,TTRS,,
221231,1/13/2023,Alive,TTRS,,
221231,1/15/2023,Alive,TTRS,,
221231,2/6/2023,Alive,TTRS,,
221231,2/13/2023,Alive,TTRS,,
221231,2/16/2023,Alive,TTRS,,
221231,2/18/2023,Alive,TTRS,,
221231,3/2/2023,Alive,TTRS,,
221231,3/7/2023,Dead,TTRS,,
221249,1/10/2023,Alive,TTRS,,
221249,1/23/2023,Alive,TTRS,,
221249,1/24/2023,Alive,TTRS,,
221249,1/24/2023,Alive,TTRS,,
221249,1/26/2023,Alive,TTRS,,
221249,1/30/2023,Alive,TTRS,,
221249,2/3/2023,Alive,TTRS,,
221249,2/6/2023,Alive,TTRS,,
221249,2/13/2023,Alive,TTRS,,
221249,2/16/2023,Alive,TTRS,,
221249,2/21/2023,Alive,TTRS,,
221275,1/6/2023,Alive,TTRS,,
221275,1/13/2023,Alive,TTRS,,
221275,1/23/2023,Alive,TTRS,,
221275,1/24/2023,Alive,TTRS,,
221275,1/24/2023,Alive,TTRS,,
221275,1/26/2023,Alive,TTRS,,
221275,1/30/2023,Alive,TTRS,,
221275,2/3/2023,Alive,TTRS,,
221275,2/6/2023,Alive,TTRS,,
221275,2/13/2023,Alive,TTRS,,
221275,2/16/2023,Alive,TTRS,,
221277,1/6/2023,Alive,TTRS,,
221277,1/9/2023,Alive,TTRS,,
221277,1/11/2023,Alive,TTRS,,
221277,1/13/2023,Alive,TTRS,,
221277,1/23/2023,Alive,TTRS,,
221277,1/24/2023,Alive,TTRS,,
221277,1/24/2023,Alive,TTRS,,
221277,1/26/2023,Alive,TTRS,,
221277,1/30/2023,Alive,TTRS,,
221277,2/3/2023,Alive,TTRS,,
221277,2/6/2023,Alive,TTRS,,
221277,2/13/2023,Alive,TTRS,,
221277,2/16/2023,Alive,TTRS,,
221277,2/18/2023,Alive,TTRS,,
221279,1/9/2023,Alive,TTRS,,
221279,1/13/2023,Alive,TTRS,,
221279,1/23/2023,Alive,TTRS,,
221279,1/24/2023,Alive,TTRS,,
221279,1/24/2023,Alive,TTRS,,
221279,1/26/2023,Alive,TTRS,,
221279,1/30/2023,Alive,TTRS,,
221279,2/3/2023,Alive,TTRS,,
221279,2/6/2023,Alive,TTRS,,
221279,2/13/2023,Alive,TTRS,,
221279,2/16/2023,Alive,TTRS,,
221279,2/18/2023,Alive,TTRS,,
221280,1/8/2023,Alive,TTRS,,
221280,1/9/2023,Alive,TTRS,,
221280,1/13/2023,Alive,TTRS,,
221280,1/23/2023,Alive,TTRS,,
221280,1/24/2023,Alive,TTRS,,
221280,1/24/2023,Alive,TTRS,,
221280,1/26/2023,Alive,TTRS,,
221280,1/30/2023,Alive,TTRS,,
221280,2/3/2023,Alive,TTRS,,
221280,2/6/2023,Alive,TTRS,,
221280,2/13/2023,Alive,TTRS,,
221280,2/16/2023,Alive,TTRS,,
221280,2/18/2023,Alive,TTRS,,
221284,1/7/2023,Alive,TTRS,,
221284,1/10/2023,Alive,TTRS,,
221284,1/23/2023,Alive,TTRS,,
221284,1/24/2023,Alive,TTRS,,
221284,1/24/2023,Alive,TTRS,,
221284,1/26/2023,Alive,TTRS,,
221284,1/30/2023,Alive,TTRS,,
221284,2/2/2023,Alive,TTRS,,
221284,2/6/2023,Alive,TTRS,,
221284,2/13/2023,Alive,TTRS,,
221284,2/16/2023,Alive,TTRS,,
221284,2/18/2023,Alive,TTRS,,
221286,1/7/2023,Alive,TTRS,,
221286,1/23/2023,Alive,TTRS,,
221286,1/24/2023,Alive,TTRS,,
221286,1/24/2023,Alive,TTRS,,
221286,1/26/2023,Alive,TTRS,,
221286,1/30/2023,Alive,TTRS,,
221286,2/2/2023,Alive,TTRS,,
221286,2/6/2023,Alive,TTRS,,
221286,2/13/2023,Alive,TTRS,,
221286,2/16/2023,Alive,TTRS,,
221286,2/18/2023,Alive,TTRS,,
221412,11/9/2022,Alive,TTRS,,
221412,11/17/2022,Alive,TTRS,,
221412,11/22/2022,Alive,TTRS,,
221412,11/28/2022,Alive,TTRS,,
221412,12/2/2022,Alive,TTRS,,
221412,12/6/2022,Alive,TTRS,,
221412,12/8/2022,Alive,TTRS,,
221412,12/14/2022,Alive,TTRS,,
221412,12/20/2022,Alive,TTRS,,
221412,1/11/2023,Alive,TTRS,,
221412,1/23/2023,Alive,TTRS,,
221412,1/30/2023,Alive,TTRS,,
221412,2/1/2023,Alive,TTRS,,
221412,2/2/2023,Alive,TTRS,,
221412,2/3/2023,Alive,TTRS,,
221412,2/6/2023,Alive,TTRS,,
221412,2/7/2023,Alive,TTRS,,
221412,2/9/2023,Alive,TTRS,,
221412,2/10/2023,Alive,TTRS,,
221412,2/13/2023,Alive,TTRS,,
221412,2/15/2023,Alive,TTRS,,
221412,2/20/2023,Alive,TTRS,,
221412,2/24/2023,Alive,TTRS,,
221412,2/28/2023,Alive,TTRS,,
221413,11/9/2022,Alive,TTRS,,
221413,11/17/2022,Alive,TTRS,,
221413,11/22/2022,Alive,TTRS,,
221413,11/28/2022,Alive,TTRS,,
221413,12/2/2022,Alive,TTRS,,
221413,12/6/2022,Alive,TTRS,,
221413,12/8/2022,Alive,TTRS,,
221413,12/14/2022,Alive,TTRS,,
221413,12/20/2022,Alive,TTRS,,
221413,1/11/2023,Alive,TTRS,,
221413,1/12/2023,Alive,TTRS,,
221413,1/23/2023,Alive,TTRS,,
221413,1/30/2023,Alive,TTRS,,
221413,2/1/2023,Alive,TTRS,,
221413,2/2/2023,Alive,TTRS,,
221413,2/3/2023,Alive,TTRS,,
221413,2/6/2023,Alive,TTRS,,
221413,2/7/2023,Alive,TTRS,,
221413,2/9/2023,Alive,TTRS,,
221413,2/10/2023,Alive,TTRS,,
221413,2/13/2023,Alive,TTRS,,
221413,2/15/2023,Alive,TTRS,,
221413,2/20/2023,Alive,TTRS,,
221413,2/24/2023,Alive,TTRS,,
221413,2/28/2023,Alive,TTRS,,
221415,11/9/2022,Alive,TTRS,,
221415,11/17/2022,Alive,TTRS,,
221415,11/22/2022,Alive,TTRS,,
221415,11/28/2022,Alive,TTRS,,
221415,12/2/2022,Alive,TTRS,,
221415,12/6/2022,Alive,TTRS,,
221415,12/8/2022,Alive,TTRS,,
221415,12/14/2022,Alive,TTRS,,
221415,12/20/2022,Alive,TTRS,,
221415,1/11/2023,Alive,TTRS,,
221415,1/23/2023,Alive,TTRS,,
221415,1/30/2023,Alive,TTRS,,
221415,2/1/2023,Alive,TTRS,,
221415,2/2/2023,Alive,TTRS,,
221415,2/3/2023,Alive,TTRS,,
221415,2/6/2023,Alive,TTRS,,
221415,2/7/2023,Alive,TTRS,,
221415,2/9/2023,Alive,TTRS,,
221415,2/10/2023,Alive,TTRS,,
221415,2/13/2023,Alive,TTRS,,
221415,2/15/2023,Alive,TTRS,,
221415,2/20/2023,Alive,TTRS,,
221415,2/24/2023,Alive,TTRS,,
221415,2/28/2023,Alive,TTRS,,
221417,11/9/2022,Alive,TTRS,,
221417,11/17/2022,Alive,TTRS,,
221417,11/22/2022,Alive,TTRS,,
221417,11/28/2022,Alive,TTRS,,
221417,12/2/2022,Alive,TTRS,,
221417,12/6/2022,Alive,TTRS,,
221417,12/8/2022,Alive,TTRS,,
221417,12/14/2022,Alive,TTRS,,
221417,12/20/2022,Alive,TTRS,,
221417,1/11/2023,Alive,TTRS,,
221417,1/23/2023,Alive,TTRS,,
221417,1/30/2023,Alive,TTRS,,
221417,2/1/2023,Alive,TTRS,,
221417,2/2/2023,Alive,TTRS,,
221417,2/3/2023,Alive,TTRS,,
221417,2/6/2023,Alive,TTRS,,
221417,2/7/2023,Alive,TTRS,,
221417,2/9/2023,Harvest,TTRS,,
221417,2/9/2023,Alive,TTRS,,
221420,11/9/2022,Alive,TTRS,,
221420,11/17/2022,Alive,TTRS,,
221420,11/22/2022,Alive,TTRS,,
221420,11/28/2022,Alive,TTRS,,
221420,12/2/2022,Alive,TTRS,,
221420,12/6/2022,Alive,TTRS,,
221420,12/8/2022,Alive,TTRS,,
221420,12/14/2022,Alive,TTRS,,
221420,12/20/2022,Alive,TTRS,,
221420,1/11/2023,Alive,TTRS,,
221420,1/23/2023,Alive,TTRS,,
221420,1/30/2023,Alive,TTRS,,
221420,2/1/2023,Alive,TTRS,,
221420,2/2/2023,Alive,TTRS,,
221420,2/3/2023,Alive,TTRS,,
221420,2/6/2023,Alive,TTRS,,
221420,2/7/2023,Alive,TTRS,,
221420,2/9/2023,Alive,TTRS,,
221420,2/10/2023,Alive,TTRS,,
221420,2/13/2023,Alive,TTRS,,
221420,2/15/2023,Alive,TTRS,,
221420,2/20/2023,Alive,TTRS,,
221420,2/24/2023,Alive,TTRS,,
221420,2/28/2023,Alive,TTRS,,
221426,11/9/2022,Alive,TTRS,,
221426,12/15/2022,Alive,TTRS,,
221426,12/20/2022,Alive,TTRS,,
221426,1/11/2023,Alive,TTRS,,
221426,1/23/2023,Alive,TTRS,,
221426,1/23/2023,Alive,TTRS,,
221426,1/30/2023,Alive,TTRS,,
221426,2/1/2023,Alive,TTRS,,
221426,2/2/2023,Alive,TTRS,,
221426,2/3/2023,Alive,TTRS,,
221426,2/6/2023,Alive,TTRS,,
221426,2/7/2023,Alive,TTRS,,
221426,2/9/2023,Alive,TTRS,,
221426,2/10/2023,Alive,TTRS,,
221426,2/13/2023,Alive,TTRS,,
